name;type;manufacturer;serial_number;model;poz;location;tag
Эл. привод;РэмТэк;ООО НПП ТЭК;00000035;Л.7000.7.60.297.8102.V.16.3.УХЛ1;ГП32;;КлР 17.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;212396;Л.7000.7.60.34.8102.V.16.3.УХЛ1;ГП32;;КлЗ 23.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;212575;Л.7000.7.60.297.8102.V.16.3.УХЛ1;ГП32;;КлР 23.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22401;П.2000.6.426.8100/И.V.15.3.УХЛ;ГП32;;К 5-30.3.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21829;М.120.70.9.8100/И.S.16.3.УХЛ1;ГП32;;З 13-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21727;М.120.70.9.8100/И.S.16.3.УХЛ1;ГП32;;З 13-30.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21757;Л.18000.4.100.297.8100/И.V.16.3.УХЛ1;ГП32;;Кр 16-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;212395;Л.7000.7.60.34.8100.V.16.3.УХЛ1;ГП32;;Кз 1-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21946;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;;Кр 19-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;212405;Л.7000.7.60.33.8100.V.16.3.УХЛ1;ГП32;;КлЗ 22.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212391;Л.7000.7.60.33.8100.V.16.3.УХЛ1;ГП32;;КлЗ 22.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21721;Л.7000.7.60.298.8100.V.16.3.УХЛ1;ГП32;;КлЗ 22.4.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212384;Л.7000.7.60.34.8100.V.16.3.УХЛ1;ГП32;;null
Эл. привод;РэмТэк;ООО НПП ТЭК;0000013;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлЗ 22.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212393;Л.18000.4.100.35.8100.V.16.3.УХЛ1;ГП32;;КлР 17.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191515;Л.7000.7.25.8100.V.16.3.УХЛ1;ГП32;;null
Эл. привод;РэмТэк;ООО НПП ТЭК;191517;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлР 17.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191512;Л.18000.4.44.8100.V.16.3.УХЛ1;ГП32;;КлР 17.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;23691;Л.7000.7.60.297.8100.V.16.3.УХЛ1;ГП32;;КлЗ 23.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212341;Л.7000.7.60.33.8100.V.16.3.УХЛ1;ГП32;;КлЗ 23.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;000000102;Л.7000.7.60.33.8100.V.16.3.УХЛ1;ГП32;;КлЗ 23.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000037;Л.7000.7.60.297.8102.V.16.3.УХЛ1;ГП32;;КлЗ 23.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212205;Л.18000.4.100.35.8100.V.16.3.УХЛ1;ГП32;;КлЗ 21.4.3
Эл. привод;РэмТэк;ООО НПП ТЭК;221053;Л.18000.12.100.385.8100.V.16.3.УХЛ1;ГП32;;КлЗ 21.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;211875;Л.18000.12.123.34.8100.V.16.3.УХЛ1;ГП32;;КлЗ 21.5.3
Эл. привод;РэмТэк;ООО НПП ТЭК;000000103;;ГП32;;КлЗ 21.6.3
Эл. привод;РэмТэк;ООО НПП ТЭК;221051;Л.18000.12.100.385.8100.V.18.3.УХЛ1;ГП32;;КлЗ 21.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;221054;Л.18000.12.100.385.8100.V.18.3.УХЛ1;ГП32;;КлЗ 21.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000039;Л.18000.12.125.54.8102.V.16.3.УХЛ1;ГП32;;КлЗ 21.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21788;Л.25000.6.125.330.8102/И.V.16.3.УХЛ1;ГП32;30Т-2№1;ЗрК 3-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21790;Л.18000.4.100.345.8100/И.V.16.3.УХЛ1;ГП32;30Т-2№1;ЗрК 1-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21812;П.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;30Т-1№1;ЗрК 5-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21951;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№1;ЗрК 2-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21947;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№1;Кр 8-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21789;Л.25000.6.125.330.8102/И.V.16.3.УХЛ1;ГП32;30Т-2№2;ЗрК 3-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21791;Л.18000.4.100.345.8100/И.V.16.3.УХЛ1;ГП32;30Т-2№2;ЗрК 1-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21814;П.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;30Т-1№2;ЗрК 5-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21945;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№2;ЗрК 2-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21949;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№2;Кр 8-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21787;Л.25000.6.125.330.8102/И.V.16.3.УХЛ1;ГП32;30Т-2№3;ЗрК 3-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21792;Л.18000.4.100.345.8100/И.V.16.3.УХЛ1;ГП32;30Т-2№3;ЗрК 1-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21813;П.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;30Т-1№3;ЗрК 5-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21953;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№3;ЗрК 2-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21944;Л.7000.7.60.297.8100/И.V.16.3.УХЛ1;ГП32;30Т-3№3;Кр 8-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191507;Л.18000.12.52.345.8100.V.16.3.УХЛ1;ГП32;30К-1№1;КлЗ 17.3.1
Эл. привод;РэмТэк;ООО НПП ТЭК;191510;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№1;КлЗ 17.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;191503;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№1;КлЗ 17.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22115;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 19-30.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22061;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 19-30.3.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22062;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 29-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;21815;Л.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;АВО ;ЗрК 4-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;191701;П.2000.6.905.9000/И.V.15.3.УХЛ1;ГП32;30К-1№1;Кр 17.2.1
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;62240288;КИМ3-380/9-А18-1-2-IICТ4 УХЛ1 v2.0;ГП32;30Р-3№1;КрЭ 3-01
Эл. привод;РэмТэк;ООО НПП ТЭК;221521;М.250.230.10.8100.V.18.3.УХЛ1;ГП32;30Р-3№1;ЗдЭ 3-01
Эл. привод;РэмТэк;ООО НПП ТЭК;22408;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№1;К 5-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22405;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№1;К 5-30.2.1
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04220790;ESD-VCX-24;ГП32;30Р-3№1;КлРЭ 3-03
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04221258;ESD-VCX-24;ГП32;30Р-3№1;КлРЭ 3-02
Эл. привод;РэмТэк;ООО НПП ТЭК;0000014;Л.18000.12.125.54.8012.V.16.3.УХЛ1;ГП32;30Р-3№1;КлЗ 21.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;00000040;Л.7000.7.60.297.8102.V.16.3.УХЛ1;ГП32;30Р-3№1;КлЗ 21.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191732;П.2000.6.905.9000/И.V.15.3.УХЛ1;ГП32;30Р-3№1;Кр 17.3.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22117;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 19-30.2.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22116;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 19-30.3.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22060;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 29.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21811;П.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;АВО;ЗрК 4-30.1.2
Эл. привод;КИМ;АО АБС ЗЭиМ Автоматизация;42240444;КИМ3-380/9-А18-1-2-IICТ4 УХЛ1 v2.0;ГП32;30Р-3№2;КрЭ 3-01
Эл. привод;РэмТэк;ООО НПП ТЭК;221520;М.250.230.10.8100.V.18.3.УХЛ1;ГП32;30Р-3№2;ЗдЭ 3-01
Эл. привод;РэмТэк;ООО НПП ТЭК;22404;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№2;К 5-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22402;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№2;К 5-30.2.2
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04220797;ESD-VCX-24;ГП32;30Р-3№2;КлРЭ 3-03
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04221254;ESD-VCX-24;ГП32;30Р-3№2;КлЗЭ 3-02
Эл. привод;РэмТэк;ООО НПП ТЭК;191505;Л.18000.12.32.52.8100.V.16.3.УХЛ1;ГП32;30К-1№2;КлЗ 17.3.2
Эл. привод;РэмТэк;ООО НПП ТЭК;191509;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№2;КлЗ 17.2.2
Эл. привод;РэмТэк;ООО НПП ТЭК;191502;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№2;КлЗ 17.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22132;М.350.230.15.8100/И.V.16.3.УХЛ1;ГП32;30К-1№2;З 19-30.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21716;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 19-30.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21715;М.300.30.15.8100/И.S.16.3.УХЛ1;ГП32;АВО;З 29-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;21810;Л.45000.4.100.353.9000/И.V.16.3.УХЛ1;ГП32;АВО;ЗрК 4-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191681;П.2000.6.905.9000/И.V.15.3.УХЛ1;ГП32;30К-1№3;Кр 17.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;0000015;П.2000.6.905.9000/И.V.15.3.УХЛ1;ГП32;30Р-3№3;КрЭ 3-01
Эл. привод;РэмТэк;ООО НПП ТЭК;221522;М.250.230.10.8100.V.18.3.УХЛ1;ГП32;30Р-3№3;ЗдЭ 3-01.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22406;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№3;К 5-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22409;П.2000.6.426.8100/И.V.15.3.УХЛ1;ГП32;30Р-3№3;К 5-30.2.3
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04220795;ESD-VCX-24;ГП32;30Р-3№3;КлЗЭ 3-03
Эл. привод;Гусар;ООО НПО «Сибирский машиностроитель»;04221255;ESD-VCX-24;ГП32;30Р-3№3;КлЗЭ 3-02
Эл. привод;РэмТэк;ООО НПП ТЭК;191506;Л.18000.12.52.8100.V.16.3.УХЛ1;ГП32;30К-1№3;КлЗ 17.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191508;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№3;КлЗ 17.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;191504;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№3;КлЗ 17.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22407;Л.18000.12.44.8100.V.16.3.УХЛ1;ГП32;30К-1№3;К 5-30.3.3
Эл. привод;РэмТэк;ООО НПП ТЭК;23690;Л.7000.7.60.297.8102.V.16.3.УХЛ1;ГП32;30Н-3/2-1№3;КлЗ 23.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;211881;Л.18000.12.125.54.8012.V.16.3.УХЛ1;ГП32;30Н-1/1№3;КлЗ 23.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;211880;Л.18000.12.125.54.8012.V.16.3.УХЛ1;ГП32;30Н-1/2№3;КлЗ 21.5.3
Эл. привод;РэмТэк;ООО НПП ТЭК;211556;М.2000.30.12.8100.S.16.3.УХЛ1;ТК 4; ;Э 1-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;00000041;Л.7000.7.60.00.8100/И.V.16.3.УХЛ1;ТК 4;;Кр 1-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;00000042;М.800.96.17.8100/И.S.16.3.УХЛ1;ТК 4;;Кр 1-30.25
Эл. привод;РэмТэк;ООО НПП ТЭК;00000043;Л.25000.6.125.00.8100/И.V.16.3.УХЛ1;ТК 4;;Кр 3-30.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22684;П.250.4.60.8100/И.V.15.3.УХЛ1;ТК 4;;К 17-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22681;П.250.4.60.8100/И.V.15.3.УХЛ1;ТК 4;;К 17-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22686;П.250.4.60.8100/И.V.15.3.УХЛ1;ТК 4;;К 17-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;222292;П.250.6.60.8102/И.V.15.3.УХЛ1;ТК 4;;К 17-30.1.25
Эл. привод;РэмТэк;ООО НПП ТЭК;222294;П.250.6.60.8102/И.V.15.3.УХЛ1;ТК 4;;К 17-30.1.25
Эл. привод;РэмТэк;ООО НПП ТЭК;212090;П.250.3.60.9100/И.V.15.3.УХЛ1;ТК 4;;К 18-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22130;М.350.230.15.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.2.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22146;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.5.2
Эл. привод;РэмТэк;ООО НПП ТЭК;21228;М.350.230.15.8100/И.S.16.3.УХЛ1;ТК 4;;К 5-1.25
Эл. привод;РэмТэк;ООО НПП ТЭК;22142;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;К 5-2.25
Эл. привод;РэмТэк;ООО НПП ТЭК;22129;М.350.230.15.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.7.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22055;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.2.1
Эл. привод;РэмТэк;ООО НПП ТЭК;0000016;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.2.25
Эл. привод;РэмТэк;ООО НПП ТЭК;22131;М.350.230.15.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.5.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22058;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.6.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22144;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.3.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22137;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22141;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.1.3.25
Эл. привод;РэмТэк;ООО НПП ТЭК;22136;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.3.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22135;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22145;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;22139;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.7.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22148;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 25-30.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22140;М.600.40.17.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.6.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22127;М.350.230.15.8100/И.S.16.3.УХЛ1;ТК 4;;З 5-30.5.3
Эл. привод;РэмТэк;ООО НПП ТЭК;222293;П.250.6.60.8102/И.V.15.3.УХЛ1;ТК 4;;К 17-30.2.3
Эл. привод;РэмТэк;ООО НПП ТЭК;212520;П.250.4.60.8100/И.V.15.3.УХЛ1;ТК 4;;К 17-30.2.2
Эл. привод;РэмТэк;ООО НПП ТЭК;222040;М.120.70.9.8102/И.V.16.3.УХЛ1;ТК 4;;З 13-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;222048;М.120.70.9.8102/И.V.16.3.УХЛ1;ТК 4;;З 13-30.1.1
Эл. привод;РэмТэк;ООО НПП ТЭК;221930;М.50.110.9.8100/И.S.16.3.УХЛ1;ТК 4;;З 13.30.1.2
Эл. привод;РэмТэк;ООО НПП ТЭК;22134;М.600.40.17.8100/И.S.16.3.УХЛ1;;;З 25-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22143;М.600.40.17.8100/И.S.16.3.УХЛ1;;;З 5-30.1.3
Эл. привод;РэмТэк;ООО НПП ТЭК;22147;М.600.40.17.8100/И.S.16.3.УХЛ1;;;З 5-30.1.3.25
Эл. привод;РэмТэк;ООО НПП ТЭК;212519;П.250.4.60.9100/И.V.15.3.УХЛ1;;;З 5-30.3.3
