position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП31;Блок холодного разделителя 30Р-1/2;PT 1.7;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-4,0МПа-42+HART-К05-П-РТ--КБуст/БКН2-65;Преобразователь давления измерительный;61936-15;001972;2022;0;Па;4;ГП31;60;07.11.2022;Годен;С-ДУС/07-11-2022/200554834
ГП31;Блок холодного разделителя 30Р-1/3;PT 1.7;СДВ-SMART;Ex-И-1161-02-ЭП1-t16-025-4,0МПа-42+HART-К05-П-РТ--КБуст/БКН2-65;Преобразователь давления измерительный;61936-15;001971;2022;0;Па;4;ГП31;60;07.11.2022;Годен;С-ДУС/07-11-2022/200554835
ГП31; Блок разделителя-коалесцера 30Р-2/2;PT 2.7;СДВ-SMART;Ex-И-1151-02-ЭП1-t1-015-4,0МПа-42+HART-К21(РЗ-ЦХ-15)-П-PIT19.6;Преобразователь давления измерительный;61936-15;001970;2022;0;Па;4;ГП31;60;07.11.2022;Годен;С-ДУС/07-11-2022/200554836
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;б/н;РОСМА;БТ5;Термометр биметаллический ;73393-18;00195508;2021;0;°С;100;ГП58;36;12.02.2023;Годен;С-ГХЮ/12-02-2023/231918600
ГП58;Станция насосная хозяйственно-питьевого и производственно-противопожарного водоснабжения;б/н;РОСМА;БТ5;Термометр биметаллический ;73393-18;00195507;2021;-30;°С;50;ГП58;36;12.02.2023;Годен;С-ГХЮ/12-02-2023/231918599
ГП33;; РТ 342;СДВ-SMART;Ex-И-1161- 02-ЭП1-t16-025-6МПа-42+НАRТ-К04-П -КБуст/БКН2-10//СК(ДИ )/М20-09Г2С АГБР.406239.010ТУ;Преобразователь давления измерительный;61936-15;001875;2021;0;Па;6;ГП33;60;02.11.2022;Годен;С-ДУС/02-11-2022/200445541
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181987;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620869
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181986;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620867
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181985;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620872
ГП11;Теплопункт ;;РОСМА;ТМ5;Манометр показывающий;25913-08;00181982;2022;0;Па;1;ГП11;24;04.10.2022;Годен;С-ГХЮ/04-10-2022/196620865
