position;location;teg;model;type;name;reg_number;serial_number;year;min_scale;max_scale;unit;mpi;previous_verification;result;certificate
ГП4;Емкости аварийная и дренажная ВМР и конденсата;PT08.1;EJA530E-JCS9N-014EL/GS21/VR;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X800080 ;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853390
ГП5;Блок выветривателя 20В-1/3;РТ 06.1;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X800076;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853394
ГП5;Блок выветривателя 20В-1/2;РТ 06.1;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X800075;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853395
ГП31;Блок емкости буферной 30Е-1/1;PT 11.1;EJA530E;DP Harp;Датчик давления;66959-17;Y2X800074;2021;0;10;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853396
ГП31;Блок емкости буферной 30Е-1/2;PT 11.1;EJA530E;DP Harp;Датчик давления;66959-17;Y2X800073;2021;0;10;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853397
ГП31;Блок емкости буферной 30Е-1/3;PT 11.1;EJA530E;DP Harp;Датчик давления;66959-17;Y2X800072;2022;0;10;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853398
ГП26;Емкости аварийная и дренажные;;EGA530E;Yokogawa;Преобразователи давления измерительные;66959-17;Y2X800071;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853399
ГП25;Блок насосов кубовой жидкости 40Н-3;PT 37.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800070;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853400
ГП25;Блок насосов кубовой жидкости 40Н-3;PDT 37.1;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800069;2021;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853402
ГП28;Блок разделителя насыщенного метанола 40Р-1/1;PТ 31.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800068;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853403
ГП28;Блок разделителя насыщенного метанола 40Р-1/2;PТ 31.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800067;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853404
ГП25;Блок насосов кубовой жидкости 40Н-2/2;PT 36.2;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800066;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853405
ГП25;Блок насосов кубовой жидкости 40Н-2/3;PT 36.2;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800065;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853406
ГП25;Блок насосов кубовой жидкости 40Н-2/1;PT 36.2;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800064;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853407
ГП25;Блок насосов кубовой жидкости 40Н-2/2;PT 36.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800063;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853408
ГП25;Блок насосов кубовой жидкости 40Н-2/1;PT 36.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800062;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853409
ГП25;Блок насосов кубовой жидкости 40Н-2/3;PT 36.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800061;2021;0;1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853410
ГП25;Блок насосов регенерированного метанола 40Н-1;PT 35.1;JBS9N-014EL/GS21/VR/БКН2-19/Кв30/EP РФ,;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800060;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853411
ГП25;Блок насосов регенерированного метанола 40Н-1;PT 35.2;JBS9N-014EL/GS21/VR/БКН2-19/Кв30/EP РФ,;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800059;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853412
ГП25;Блок емкости рефлюксной 40Е-1/2;PT 34.1;JAS9N-014EL/GS21/VR;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800058;2021;0;0,1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853413
ГП25;Блок емкости рефлюксной 40Е-1/1;PT 34.1;JAS9N-014EL/GS21/VR;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800057;2021;0;0,1;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853414
ГП31;Блок емкости буферной 30Е-1/1;PDТ 11.1;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800056;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853415
ГП31;Блок емкости буферной 30Е-1/3;PDT 11.3;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800055;2022;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853416
ГП31;Блок емкости буферной 30Е-1/2;PDТ 11.1;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800054;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853417
ГП25;Блок насосов регенерированного метанола 40Н-1;PDT 35.1;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800053;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853418
ГП31;Блок емкости буферной 30Е-1/3;PDТ 11.1;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800023;2022;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853420
ГП31;Блок емкости буферной 30Е-1/1;PDT 11.3;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800022;2021;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853421
ГП31;Блок емкости буферной 30Е-1/2;PDT 11.3;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800021;2021;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853422
ГП31;Блок емкости буферной 30Е-1/3;PDT 11.2;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800020;2022;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853423
ГП31;Блок емкости буферной 30Е-1/2;PDT 11.2;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800019;2021;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853424
ГП31;Блок емкости буферной 30Е-1/1;PDT 11.2;EJA110E;DP Harp;Преобразователь давления;66959-17;Y2X800018;2021;0;25;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853425
ГП5;Блок выветривателя 20В-1/3;PDT 06.1;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X8000115;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853813
ГП5;Блок выветривателя 20В-1/2;PDT 06.1;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X8000111;2021;0;1,6;Па;60;30.07.2021;Годен;С-ВЯЫ/30-07-2021/83028467
ГП25;Блок насосов кубовой жидкости 40Н-3;PT 37.2;JBS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800011;2021;0;16;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853432
ГП28;Блок разделителя насыщенного метанола 40Р-1/2;PDТ 31.2;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;EJA110E;Преобразователь давления;66959-17;Y2X800010;2021;0;100;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853433
ГП5;Блок выветривателя 20В-1/3;PDT 06.2;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X800009;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853434
ГП5;Блок выветривателя 20В-1/3;РТ 06.1;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X8000077;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853393
ГП25;Блок фильтров насыщенного метанола 40БФ-1/1;PDT 32.2;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800006;2021;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853437
ГП25;Блок фильтров насыщенного метанола 40БФ-1/2;PDT 32.2;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800005;2021;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853438
ГП25;Блок фильтров насыщенного метанола 40БФ-1/2;PDT 32.1;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800004;2021;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853439
ГП25;Блок фильтров насыщенного метанола 40БФ-1/3;PDT 32.2;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800003;2021;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853440
ГП25;Блок фильтров насыщенного метанола 40БФ-1/3;PDT 32.1;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800002;2021;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853441
ГП25;Блок фильтров насыщенного метанола 40БФ-1/1;PDT 32.1;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;EJA110E;Преобразователь давления измерительный;66959-17;Y2X800001;2022;0;6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853442
ГП5;Блок выветривателя 20В-1/3;PDT 06.2;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X8000008;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853435
ГП5;Блок выветривателя 20В-1/2;PDT 06.2;EJA530E;YOKOGAWA;Преобразователь давления измерительный;66959-17;Y2X8000007;2021;0;1,6;Па;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853436
ГП11;;;;МикроСАМ РУС;Хроматограф газовый промышленный специализированный;60791-15;RU-C1-CS2104;2022;0,005;2;%;12;10.11.2023;Годен;С-ЕЛЖ/10-11-2023/297199415
ГП38;;;;МикроСАМ РУС;Хроматограф газовый промышленный специализированный;60791-15;RU-C1-CS2102;2022;0,005;2;%;12;02.11.2022;Годен; С-ГИЯ/02-11-2022/200913230
ГП11;;;;МикроСАМ РУС;Хроматограф газовый промышленный специализированный;60791-15;RU-C1-CS2101;2022;0,005;2;%;12;10.11.2023;Годен;С-ЕЛЖ/10-11-2023/297199422
ГП32;Блок разделителя рефлюкса 30Р-3/3;LT 3.15;1EXiaIIC T6...T3 ;OPTIFLEX 1300C ;Уровнемер;60662-15;R220000000007918;2022;0;1725;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455523
ГП32;Блок разделителя рефлюкса 30Р-3/2;LT 3.15;G-bx 1EXiaIIC T6...T3 ;OPTIFLEX 1300C ;Уровнемер;60662-15;R220000000007917;2022;0;1725;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455521
ГП32;Блок разделителя рефлюкса 30Р-3/3;LT 3.13;G-bx 1EXiaIIC T6...T3 ;OPTIFLEX 1300C ;Уровнемер;60662-15;R220000000007915;2022;0;1725;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455513
ГП32;Блок разделителя рефлюкса 30Р-3/1;LT 3.15;G-bx 1EXiaIIC T6...T3 ;OPTIFLEX 1300C ;Уровнемер;60662-15;R220000000007914;2022;0;1725;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455514
ГП32;Блок разделителя рефлюкса 30Р-3/3;LT 3.14;1EXiaIIC T6...T3 G-bx;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007912;2022;0;1085;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455517
ГП32;Блок разделителя рефлюкса 30Р-3/2;LT 3.14;1EXiaIIC T6...T3 G-bx;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007911;2022;0;1085;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455515
ГП32;Блок разделителя рефлюкса 30Р-3/1;LT 3.14;1EXiaIIC T6...T3 G-bx;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007910;2022;0;1085;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455522
ГП32;Блок разделителя рефлюкса 30Р-3/2;LT 3.11;1EXiaIIC T6...T3 G-bx;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007908;2022;0;1085;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455519
ГП32;Блок разделителя рефлюкса 30Р-3/1;LT 3.11;1EXiaIIC T6...T3 G-bx;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007907;2022;0;1085;мм;48;07.02.2022;Годен;С-БЯ/07-02-2022/130455520
ГП31; Блок разделителя-коалесцера 30Р-2/3;LT 2.15;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007906;2022;0;1085;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474375
ГП31; Блок разделителя-коалесцера 30Р-2/2;LT 2.15;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007905;2022;0;1085;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474381
ГП31; Блок разделителя-коалесцера 30Р-2/1;LT 2.15;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007904;2022;10;35000;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474376
ГП31; Блок разделителя-коалесцера 30Р-2/3;LG 2.13;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007903;2022;10;35000;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474377
ГП31; Блок разделителя-коалесцера 30Р-2/2;LT 2.13;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007902;2022;10;35000;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474372
ГП31; Блок разделителя-коалесцера 30Р-2/1;LT 2.14;1Ex ia IIC T6...T3 Gb X ;OPTIFLEX 1300C;Уровнемер;60662-15;R220000000007901;2022;10;35000;мм;48;04.02.2022;Годен;С-БЯ/04-02-2022/129474378
